"","hh_id","plot_id","variable","value"
"254",774852,364766,"name","xxxxx"
"255",158598,137767,"name","xxxxx"
"256",791524,137331,"name","xxxxx"
"257",346869,220940,"name","xxxxx"
"258",661549,599481,"name","xxxxx"
"259",554128,664369,"name","xxxxx"
"260",657746,814666,"name","xxxxx"
"261",653625,288450,"name","xxxxx"
"262",373402,148027,"name","xxxxx"
"263",183960,875439,"name","xxxxx"
"264",332354,856179,"name","xxxxx"
"265",911050,468715,"name","xxxxx"
"266",890396,633631,"name","xxxxx"
"267",612849,526626,"name","xxxxx"
"268",456150,797939,"name","xxxxx"
"269",924786,713014,"name","xxxxx"
"270",164032,663895,"name","xxxxx"
"271",427880,608842,"name","xxxxx"
"272",498734,425517,"name","xxxxx"
"273",542547,668893,"name","xxxxx"
"274",734366,994508,"name","xxxxx"
"275",247932,598453,"name","xxxxx"
"276",235807,662130,"name","xxxxx"
"277",944272,938882,"name","xxxxx"
"278",898963,589196,"name","xxxxx"
"279",516130,491775,"name","xxxxx"
"280",324083,758738,"name","xxxxx"
"281",390055,297969,"name","xxxxx"
"282",798303,428208,"name","xxxxx"
"283",870741,205054,"name","xxxxx"
"284",273739,903451,"name","xxxxx"
"285",285712,208690,"name","xxxxx"
"286",676857,127153,"name","xxxxx"
"287",481052,638147,"name","xxxxx"
"288",187175,279274,"name","xxxxx"
"289",431932,375747,"name","xxxxx"
"290",530170,407144,"name","xxxxx"
"291",629780,640773,"name","xxxxx"
"292",221532,482912,"name","xxxxx"
"293",236412,180627,"name","xxxxx"
"294",852450,105493,"name","xxxxx"
"295",882159,835958,"name","xxxxx"
"296",329062,354382,"name","xxxxx"
"297",617909,804177,"name","xxxxx"
"298",276763,567681,"name","xxxxx"
"299",612045,609686,"name","xxxxx"
"300",122992,781120,"name","xxxxx"
"301",168287,880676,"name","xxxxx"
"302",385928,737588,"name","xxxxx"
"303",828469,329536,"name","xxxxx"
"304",114621,552562,"name","xxxxx"
"305",351267,693064,"name","xxxxx"
"306",283979,143647,"name","xxxxx"
"307",578842,345733,"name","xxxxx"
"308",383191,453696,"name","xxxxx"
"309",447917,396948,"name","xxxxx"
"310",188097,968342,"name","xxxxx"
"311",164003,431548,"name","xxxxx"
"312",792928,652935,"name","xxxxx"
"313",263208,849954,"name","xxxxx"
"314",411180,724225,"name","xxxxx"
"315",478446,514726,"name","xxxxx"
"316",936328,756367,"name","xxxxx"
"317",789437,698349,"name","xxxxx"
"318",423781,885895,"name","xxxxx"
"319",955373,265076,"name","xxxxx"
"320",439330,884476,"name","xxxxx"
"321",925298,497237,"name","xxxxx"
"322",635517,711429,"name","xxxxx"
"323",228206,506631,"name","xxxxx"
"324",272224,837365,"name","xxxxx"
"325",614468,143876,"name","xxxxx"
"326",369022,834375,"name","xxxxx"
"327",111957,916232,"name","xxxxx"
"328",277150,856443,"name","xxxxx"
"329",308052,648320,"name","xxxxx"
"330",126938,204600,"name","xxxxx"
"331",749538,483614,"name","xxxxx"
"332",499730,687651,"name","xxxxx"
"333",926810,235202,"name","xxxxx"
"334",841724,842745,"name","xxxxx"
"335",119708,706765,"name","xxxxx"
"336",732803,108399,"name","xxxxx"
"337",267444,206835,"name","xxxxx"
"338",788670,280142,"name","xxxxx"
"339",281100,253164,"name","xxxxx"
"340",192538,453661,"name","xxxxx"
"341",688999,377940,"name","xxxxx"
"342",846362,730096,"name","xxxxx"
"343",521634,621879,"name","xxxxx"
"344",996215,579203,"name","xxxxx"
"345",169810,203664,"name","xxxxx"
"346",783040,939415,"name","xxxxx"
"347",639089,233828,"name","xxxxx"
"348",319449,913968,"name","xxxxx"
"349",469177,610951,"name","xxxxx"
"350",784312,168305,"name","xxxxx"
"351",494083,229095,"name","xxxxx"
"352",930922,316036,"name","xxxxx"
"353",545189,276728,"name","xxxxx"
"354",754331,611091,"name","xxxxx"
"355",897656,284680,"name","xxxxx"
"356",417198,987867,"name","xxxxx"
"357",409426,477402,"name","xxxxx"
"358",797237,540502,"name","xxxxx"
"359",748567,690579,"name","xxxxx"
"360",681285,958977,"name","xxxxx"
"361",840538,252420,"name","xxxxx"
"362",150799,165621,"name","xxxxx"
"363",282244,551286,"name","xxxxx"
"364",968012,487813,"name","xxxxx"
"365",197165,860272,"name","xxxxx"
"366",168363,602765,"name","xxxxx"
"367",919185,248458,"name","xxxxx"
"368",469327,315360,"name","xxxxx"
"369",829824,127094,"name","xxxxx"
"370",465211,290712,"name","xxxxx"
"371",772463,184931,"name","xxxxx"
"372",920009,848190,"name","xxxxx"
"373",611694,410757,"name","xxxxx"
"374",520870,176548,"name","xxxxx"
"375",628429,212079,"name","xxxxx"
"376",918959,237456,"name","xxxxx"
"377",377608,916874,"name","xxxxx"
"378",516912,723010,"name","xxxxx"
"379",973714,198288,"name","xxxxx"
"380",157776,717018,"name","xxxxx"
"381",415558,607662,"name","xxxxx"
"382",182433,227883,"name","xxxxx"
"383",261736,752329,"name","xxxxx"
"384",722145,638190,"name","xxxxx"
"385",247808,605238,"name","xxxxx"
"386",214089,652401,"name","xxxxx"
"387",864759,836642,"name","xxxxx"
"388",422184,404166,"name","xxxxx"
"389",619929,826939,"name","xxxxx"
"390",836400,527561,"name","xxxxx"
"391",509029,323860,"name","xxxxx"
"392",728844,802802,"name","xxxxx"
"393",562748,709557,"name","xxxxx"
"394",458916,332280,"name","xxxxx"
"395",875830,923060,"name","xxxxx"
"396",440338,320818,"name","xxxxx"
"397",653817,594849,"name","xxxxx"
"398",492822,827614,"name","xxxxx"
"399",736395,519405,"name","xxxxx"
"400",407822,591652,"name","xxxxx"
"401",611436,527700,"name","xxxxx"
"402",570366,821865,"name","xxxxx"
"403",825226,974524,"name","xxxxx"
"404",271672,266922,"name","xxxxx"
"405",438992,789444,"name","xxxxx"
"406",399155,421749,"name","xxxxx"
"407",506910,655080,"name","xxxxx"
"408",639882,178550,"name","xxxxx"
"409",181988,752240,"name","xxxxx"
