"","hh_id","plot_id","variable","value"
"528",326067,310666,"ownership","Owned"
"529",296825,274097,"ownership","Owned"
"530",973406,537863,"ownership","Leased"
"531",371578,719012,"ownership","Leased"
"532",384175,932203,"ownership","Owned"
"533",551762,994986,"ownership","Owned"
"534",618018,203264,"ownership","Owned"
"535",798094,541361,"ownership","Owned"
"536",480053,113246,"ownership","Owned"
"537",211089,579643,"ownership","Owned"
"538",830470,553882,"ownership","Owned"
"539",863951,306612,"ownership","Owned"
"540",616260,313493,"ownership","Owned"
"541",704608,158258,"ownership","Owned"
"542",703002,422341,"ownership","Owned"
"543",509269,153253,"ownership","Owned"
"544",666188,189458,"ownership","Owned"
"545",421293,442679,"ownership","Owned"
"546",333690,583923,"ownership","Owned"
"547",362402,679552,"ownership","Owned"
"548",735082,941480,"ownership","Owned"
"549",137642,526520,"ownership","Owned"
"550",686393,756098,"ownership","Owned"
"551",815581,621615,"ownership","Owned"
"552",721230,881832,"ownership","FarmedContract"
"553",243198,124849,"ownership","Owned"
"554",548714,865908,"ownership","FarmedContract"
"555",970476,615842,"ownership","Owned"
"556",498804,615906,"ownership","FarmedContract"
"557",411015,236453,"ownership","Owned"
"558",389247,582777,"ownership","FarmedContract"
"559",569682,421353,"ownership","Owned"
"560",245751,990103,"ownership","Owned"
"561",251725,148537,"ownership","Owned"
"562",358290,306477,"ownership","FarmedContract"
"563",489171,743959,"ownership","Owned"
"564",180306,715695,"ownership","Leased"
"565",467834,707092,"ownership","Leased"
"566",718396,350678,"ownership","Owned"
"567",130978,640853,"ownership","Owned"
"568",931789,776478,"ownership","Leased"
"569",979205,959252,"ownership","Leased"
"570",119497,453768,"ownership","Owned"
"571",797729,133485,"ownership","Owned"
"572",522457,560204,"ownership","Owned"
"573",831260,173182,"ownership","Leased"
"574",781505,550508,"ownership","Owned"
"575",407039,828022,"ownership","Leased"
"576",326072,520416,"ownership","Leased"
"577",408351,341683,"ownership","Owned"
"578",882902,769723,"ownership","Leased"
"579",899385,578957,"ownership","Leased"
"580",323512,531290,"ownership","Owned"
"581",709657,385939,"ownership","Leased"
"582",281060,696585,"ownership","Owned"
"583",771469,848769,"ownership","Owned"
"584",102934,352532,"ownership","Leased"
"585",399037,770829,"ownership","Leased"
"586",555531,332542,"ownership","Owned"
"587",719085,131304,"ownership","Owned"
"588",377666,595816,"ownership","Owned"
"589",810590,716933,"ownership","Owned"
"590",601257,205025,"ownership","Owned"
"591",296270,712979,"ownership","Owned"
"592",941733,517110,"ownership","Owned"
"593",375763,990050,"ownership","Owned"
"594",802915,962204,"ownership","Owned"
"595",814663,504399,"ownership","Owned"
