"","ID","population_density","wc2.1_30s_elev"
"3941",3941,1187.69079589844,89
"3942",3942,1187.69079589844,89
"3943",3943,1187.69079589844,89
"3944",3944,1521.60620117188,84
"3945",3945,1387.73303222656,89
"3946",3946,1575.23034667969,76
"3947",3947,1278.88464355469,84
"3948",3948,1266.33630371094,94
"3949",3949,1187.69079589844,89
"3950",3950,1187.69079589844,90
"3951",3951,1127.7578125,98
"3952",3952,1186.51965332031,99
"3953",3953,1155.57434082031,93
"3954",3954,1101.62536621094,87
"3955",3955,1301.677734375,85
"3956",3956,1009.8046875,94
"3957",3957,1047.45239257812,93
"3958",3958,1172.12329101562,89
"3959",3959,1219.3427734375,95
"3960",3960,1187.69079589844,91
"3961",3961,1453.90734863281,83
"3962",3962,1373.27587890625,87
"3963",3963,1373.27587890625,88
"3964",3964,1022.55334472656,103
"3965",3965,1187.69079589844,88
"3966",3966,1278.88464355469,85
"3967",3967,1187.69079589844,90
"3968",3968,847.348327636719,94
"3969",3969,1187.69079589844,91
"3970",3970,1187.69079589844,92
"3971",3971,1039.65478515625,90
"3972",3972,1120.84973144531,92
"3973",3973,1387.73303222656,89
"3974",3974,1535.36730957031,83
"3975",3975,1535.36730957031,80
"3976",3976,1506.43896484375,83
"3977",3977,1387.73303222656,91
"3978",3978,1346.53747558594,80
"3979",3979,1278.88464355469,86
"3980",3980,1047.45239257812,93
"3981",3981,1535.36730957031,82
"3982",3982,1198.95812988281,87
"3983",3983,1246.55310058594,87
"3984",3984,1573.95727539062,78
"3985",3985,1506.43896484375,83
"3986",3986,1373.27587890625,88
"3987",3987,1187.69079589844,89
"3988",3988,1187.69079589844,87
"3989",3989,1187.69079589844,87
"3990",3990,1453.90734863281,83
"3991",3991,1111.85534667969,107
"3992",3992,1278.88464355469,84
"3993",3993,1278.88464355469,84
"3994",3994,1373.27587890625,89
"3995",3995,1373.27587890625,89
"3996",3996,1219.3427734375,95
"3997",3997,1187.69079589844,92
"3998",3998,1141.27001953125,87
"3999",3999,1141.27001953125,85
"4000",4000,1174.63647460938,93
"4001",4001,985.15771484375,98
"4002",4002,1920.74145507812,83
"4003",4003,1124.4921875,92
"4004",4004,1148.26831054688,93
"4005",4005,1238.13781738281,96
"4006",4006,1186.51965332031,95
"4007",4007,1155.57434082031,93
"4008",4008,1239.43737792969,90
"4009",4009,1039.65478515625,90
"4010",4010,1039.65478515625,90
"4011",4011,1026.60498046875,91
"4012",4012,972.697875976562,94
"4013",4013,1026.60498046875,88
"4014",4014,1174.63647460938,93
"4015",4015,1174.63647460938,92
"4016",4016,1172.12329101562,89
"4017",4017,1172.12329101562,89
"4018",4018,1196.77514648438,89
"4019",4019,1174.63647460938,89
"4020",4020,1196.77514648438,89
"4021",4021,1506.43896484375,85
"4022",4022,1535.36730957031,82
"4023",4023,1431.67822265625,80
"4024",4024,1346.53747558594,80
"4025",4025,1387.73303222656,92
"4026",4026,1313.27258300781,95
"4027",4027,1575.23034667969,78
"4028",4028,1373.27587890625,87
"4029",4029,1431.67822265625,77
"4030",4030,1266.33630371094,94
"4031",4031,889.141235351562,100
"4032",4032,1238.13781738281,96
"4033",4033,1187.69079589844,89
"4034",4034,1039.65478515625,90
"4035",4035,1301.677734375,85
"4036",4036,1196.77514648438,90
"4037",4037,1387.73303222656,90
"4038",4038,1026.60498046875,91
"4039",4039,1377.97497558594,89
"4040",4040,1313.27258300781,95
"4041",4041,1129.63146972656,88
"4042",4042,1373.27587890625,88
"4043",4043,1373.27587890625,88
"4044",4044,847.348327636719,96
"4045",4045,1920.74145507812,83
"4046",4046,1076.38464355469,88
"4047",4047,1186.51965332031,99
"4048",4048,1186.51965332031,97
"4049",4049,1278.88464355469,84
"4050",4050,1373.27587890625,89
"4051",4051,1238.13781738281,94
"4052",4052,1148.26831054688,93
"4053",4053,1039.65478515625,90
"4054",4054,1196.77514648438,89
"4055",4055,1032.93811035156,96
"4056",4056,1373.27587890625,87
"4057",4057,1575.23034667969,78
"4058",4058,1387.73303222656,92
"4059",4059,1454.89953613281,81
"4060",4060,1278.88464355469,84
"4061",4061,1535.36730957031,82
"4062",4062,1535.36730957031,82
"4063",4063,1141.27001953125,87
"4064",4064,1219.3427734375,95
"4065",4065,1186.51965332031,97
"4066",4066,1239.43737792969,90
"4067",4067,1039.65478515625,90
"4068",4068,1174.63647460938,91
"4069",4069,1387.73303222656,93
"4070",4070,1276.6611328125,88
"4071",4071,1573.95727539062,78
"4072",4072,1387.73303222656,92
"4073",4073,1535.36730957031,82
"4074",4074,1597.48071289062,57
"4075",4075,1965.892578125,60
"4076",4076,1516.30310058594,54
"4077",4077,2006.28076171875,61
"4078",4078,1708.68969726562,62
"4079",4079,1429.9423828125,59
"4080",4080,1708.68969726562,62
"4081",4081,1965.892578125,60
"4082",4082,2006.28076171875,61
"4083",4083,2006.28076171875,61
"4084",4084,1965.892578125,60
"4085",4085,3990.8544921875,54
"4086",4086,1599.03112792969,59
"4087",4087,1429.9423828125,58
"4088",4088,1599.03112792969,59
"4089",4089,1429.9423828125,58
"4090",4090,3990.8544921875,54
"4091",4091,1599.03112792969,59
"4092",4092,2755.41162109375,51
"4093",4093,3990.8544921875,55
"4094",4094,2185.45483398438,57
"4095",4095,1524.13208007812,58
"4096",4096,1524.13208007812,59
"4097",4097,2204.41259765625,60
"4098",4098,1512.99291992188,62
"4099",4099,2204.41259765625,60
"4100",4100,1524.13208007812,59
"4101",4101,2204.41259765625,60
"4102",4102,1512.99291992188,63
"4103",4103,1512.99291992188,63
"4104",4104,1965.892578125,60
"4105",4105,1599.03112792969,64
"4106",4106,1543.78955078125,51
"4107",4107,1708.68969726562,62
"4108",4108,1627.22534179688,59
"4109",4109,1512.99291992188,63
"4110",4110,1524.13208007812,58
"4111",4111,1429.9423828125,59
"4112",4112,1524.13208007812,58
"4113",4113,1965.892578125,60
"4114",4114,2145.21118164062,61
"4115",4115,2145.21118164062,61
"4116",4116,1599.03112792969,61
"4117",4117,1599.03112792969,63
"4118",4118,1599.03112792969,62
"4119",4119,1599.03112792969,63
"4120",4120,1599.03112792969,62
"4121",4121,1822.43115234375,58
"4122",4122,1972.66296386719,60
"4123",4123,1627.22534179688,58
"4124",4124,1972.66296386719,59
"4125",4125,1149.19018554688,63
"4126",4126,1973.84240722656,56
"4127",4127,1973.84240722656,56
"4128",4128,1973.84240722656,55
"4129",4129,1973.84240722656,58
"4130",4130,1973.84240722656,56
"4131",4131,1516.30310058594,52
"4132",4132,1382.21032714844,75
"4133",4133,1198.49841308594,69
"4134",4134,1198.49841308594,71
"4135",4135,1312.14221191406,72
"4136",4136,1171.30822753906,74
"4137",4137,1382.21032714844,75
"4138",4138,1352.1650390625,73
"4139",4139,1198.49841308594,65
"4140",4140,1252.42346191406,75
"4141",4141,1382.21032714844,75
"4142",4142,1306.34582519531,76
"4143",4143,1245.60571289062,69
"4144",4144,1252.42346191406,73
"4145",4145,1245.60571289062,70
"4146",4146,1186.96057128906,76
"4147",4147,1449.52941894531,62
"4148",4148,1198.49841308594,71
"4149",4149,1449.52941894531,73
"4150",4150,1504.2265625,68
"4151",4151,1245.60571289062,69
"4152",4152,1312.14221191406,75
"4153",4153,1172.60046386719,78
"4154",4154,1449.52941894531,73
"4155",4155,1504.2265625,73
"4156",4156,1211.06884765625,73
"4157",4157,1179.88537597656,67
"4158",4158,1198.49841308594,69
"4159",4159,1198.49841308594,70
"4160",4160,1243.97802734375,69
"4161",4161,1245.60571289062,71
"4162",4162,1504.2265625,69
"4163",4163,1504.2265625,69
"4164",4164,1322.22570800781,71
"4165",4165,1185.76281738281,78
"4166",4166,1169.36022949219,78
"4167",4167,1312.14221191406,72
"4168",4168,1169.36022949219,78
"4169",4169,1172.60046386719,78
"4170",4170,1198.49841308594,65
"4171",4171,1382.21032714844,75
"4172",4172,1382.21032714844,76
"4173",4173,1322.22570800781,71
"4174",4174,1243.97802734375,69
"4175",4175,1198.49841308594,64
"4176",4176,1252.42346191406,73
"4177",4177,1243.97802734375,69
"4178",4178,1504.2265625,68
"4179",4179,1504.2265625,72
"4180",4180,1352.1650390625,73
"4181",4181,1245.60571289062,69
"4182",4182,1243.97802734375,69
"4183",4183,1522.52600097656,72
"4184",4184,1186.96057128906,76
"4185",4185,1198.49841308594,67
"4186",4186,1312.14221191406,75
"4187",4187,1185.76281738281,79
"4188",4188,1198.49841308594,68
"4189",4189,1322.22570800781,71
"4190",4190,1504.2265625,72
"4191",4191,1198.49841308594,65
"4192",4192,1312.14221191406,74
"4193",4193,1352.1650390625,73
"4194",4194,1198.49841308594,70
"4195",4195,1245.60571289062,69
"4196",4196,1504.2265625,72
"4197",4197,1449.52941894531,72
"4198",4198,1186.96057128906,76
"4199",4199,1382.21032714844,75
"4200",4200,1306.34582519531,76
